id,runid,runid_sequence,vin,datetime_,POINT_X,POINT_Y
0,1465,0,1HTWGAAT96J346882,2018-06-01 6:22,2678471.775,223731.9895
1,1465,1,1HTWGAAT96J346882,2018-06-01 6:22,2678471.044,223757.4789
2,1465,2,1HTWGAAT96J346882,2018-06-01 6:24,2679006.336,223878.5187
3,1465,3,1HTWGAAT96J346882,2018-06-01 6:25,2679023.037,223981.0388
4,1465,4,1HTWGAAT96J346882,2018-06-01 6:25,2679093.895,224347.504
5,1465,5,1HTWGAAT96J346882,2018-06-01 6:25,2679294.421,224302.2393
6,1465,6,1HTWGAAT96J346882,2018-06-01 6:26,2679738.492,224081.7548
7,1465,7,1HTWGAAT96J346882,2018-06-01 6:26,2680205.002,223861.9233
8,1465,8,1HTWGAAT96J346882,2018-06-01 6:26,2680731.971,223589.1741
9,1465,9,1HTWGAAT96J346882,2018-06-01 6:27,2681096.724,223395.5866
10,1465,10,1HTWGAAT96J346882,2018-06-01 6:27,2681117.189,223367.021
11,1465,11,1HTWGAAT96J346882,2018-06-01 6:28,2681790.465,223568.6237
12,1465,12,1HTWGAAT96J346882,2018-06-01 6:28,2682146.306,223684.5627
13,1465,13,1HTWGAAT96J346882,2018-06-01 6:28,2682461.663,223744.6745
14,1465,14,1HTWGAAT96J346882,2018-06-01 6:28,2682995.467,223916.7788
15,1465,15,1HTWGAAT96J346882,2018-06-01 6:29,2683572.162,224060.9786
16,1465,16,1HTWGAAT96J346882,2018-06-01 6:29,2684126.316,224208.1847
17,1465,17,1HTWGAAT96J346882,2018-06-01 6:29,2684820.015,224381.3067
18,1465,18,1HTWGAAT96J346882,2018-06-01 6:29,2685114.889,224470.0149
19,1465,19,1HTWGAAT96J346882,2018-06-01 6:30,2685215.821,224472.9361
20,1465,20,1HTWGAAT96J346882,2018-06-01 6:30,2685632.093,224536.0105
21,1465,21,1HTWGAAT96J346882,2018-06-01 6:30,2686027.261,224649.5008
22,1465,22,1HTWGAAT96J346882,2018-06-01 6:30,2686128.193,224652.4259
23,1465,23,1HTWGAAT96J346882,2018-06-01 6:34,2686960.465,224884.2903
24,1465,24,1HTWGAAT96J346882,2018-06-01 6:34,2687096.363,224939.2551
25,1465,25,1HTWGAAT96J346882,2018-06-01 6:34,2687316.264,225000.3039
26,1465,26,1HTWGAAT96J346882,2018-06-01 6:34,2687494.216,225056.4917
27,1465,27,1HTWGAAT96J346882,2018-06-01 6:34,2687494.216,225056.4917
28,1465,28,1HTWGAAT96J346882,2018-06-01 6:44,2686888.219,225246.6292
29,1465,29,1HTWGAAT96J346882,2018-06-01 6:44,2686789.354,225269.2712
30,1465,30,1HTWGAAT96J346882,2018-06-01 6:44,2686347.712,225307.4834
31,1465,31,1HTWGAAT96J346882,2018-06-01 6:45,2685923.963,225502.9288
32,1465,32,1HTWGAAT96J346882,2018-06-01 6:45,2685611.957,225909.3453
33,1465,33,1HTWGAAT96J346882,2018-06-01 6:45,2685219.989,226364.4714
34,1465,34,1HTWGAAT96J346882,2018-06-01 6:46,2684867.283,226820.7392
35,1465,35,1HTWGAAT96J346882,2018-06-01 6:46,2684514.59,227277.0122
36,1465,36,1HTWGAAT96J346882,2018-06-01 6:46,2684123.399,227706.6666
37,1465,37,1HTWGAAT96J346882,2018-06-01 6:46,2683730.749,228187.305
38,1465,38,1HTWGAAT96J346882,2018-06-01 6:47,2683555.291,228725.2429
39,1465,39,1HTWGAAT96J346882,2018-06-01 6:47,2683617.86,229375.7423
40,1465,40,1HTWGAAT96J346882,2018-06-01 6:47,2683663.261,229843.5294
41,1465,41,1HTWGAAT96J346882,2018-06-01 6:47,2683662.524,229869.0185
42,1465,42,1HTWGAAT96J346882,2018-06-01 6:48,2683661.788,229894.5077
43,1465,43,1HTWGAAT96J346882,2018-06-01 6:48,2683752.913,230236.0637
44,1465,44,1HTWGAAT96J346882,2018-06-01 6:49,2683749.967,230338.0202
45,1465,45,1HTWGAAT96J346882,2018-06-01 6:50,2683913.68,230885.7576
46,1465,46,1HTWGAAT96J346882,2018-06-01 6:50,2683949.132,231017.9788
47,1465,47,1HTWGAAT96J346882,2018-06-01 6:52,2684143.022,231880.0037
48,1465,48,1HTWGAAT96J346882,2018-06-01 6:52,2684308.925,232351.2767
49,1465,49,1HTWGAAT96J346882,2018-06-01 6:52,2684327.07,232402.8222
50,1465,50,1HTWGAAT96J346882,2018-06-01 6:53,2683987.343,233092.7129
51,1465,51,1HTWGAAT96J346882,2018-06-01 6:53,2683881.039,233373.8987
52,1465,52,1HTWGAAT96J346882,2018-06-01 6:54,2684151.765,233614.9631
53,1465,53,1HTWGAAT96J346882,2018-06-01 6:54,2684234.516,233566.335
54,1465,54,1HTWGAAT96J346882,2018-06-01 6:55,2684814.181,233502.9289
55,1465,55,1HTWGAAT96J346882,2018-06-01 6:55,2685305.462,233779.5452
56,1465,56,1HTWGAAT96J346882,2018-06-01 6:55,2685695.943,234049.6056
57,1465,57,1HTWGAAT96J346882,2018-06-01 6:56,2686005.728,234393.8645
58,1465,58,1HTWGAAT96J346882,2018-06-01 6:56,2686179.813,234581.1295
59,1465,59,1HTWGAAT96J346882,2018-06-01 6:56,2686179.813,234581.1295
60,1465,60,1HTWGAAT96J346882,2018-06-01 6:56,2686199.43,234581.6984
61,1465,61,1HTWGAAT96J346882,2018-06-01 6:57,2685780.469,235294.7784
62,1465,62,1HTWGAAT96J346882,2018-06-01 6:58,2685990.826,235585.1351
63,1465,63,1HTWGAAT96J346882,2018-06-01 6:58,2686062.537,235820.4525
64,1465,64,1HTWGAAT96J346882,2018-06-01 6:58,2686061.059,235871.4307
65,1465,65,1HTWGAAT96J346882,2018-06-01 6:59,2686061.059,235871.4307
66,1465,66,1HTWGAAT96J346882,2018-06-01 6:59,2686106.874,236419.4116
67,1465,67,1HTWGAAT96J346882,2018-06-01 7:00,2686106.874,236419.4116
68,1465,68,1HTWGAAT96J346882,2018-06-01 7:00,2686192.178,236862.852
69,1465,69,1HTWGAAT96J346882,2018-06-01 7:00,2686217.892,237330.0748
70,1465,70,1HTWGAAT96J346882,2018-06-01 7:01,2686272.782,237564.9054
71,1465,71,1HTWGAAT96J346882,2018-06-01 7:01,2686305.992,237773.5966
72,1465,72,1HTWGAAT96J346882,2018-06-01 7:01,2686297.754,238057.617
73,1465,73,1HTWGAAT96J346882,2018-06-01 7:01,2686249.547,238365.9887
74,1465,74,1HTWGAAT96J346882,2018-06-01 7:02,2686199.756,238728.9798
75,1465,75,1HTWGAAT96J346882,2018-06-01 7:02,2686176.6,238753.8187
76,1465,76,1HTWGAAT96J346882,2018-06-01 7:03,2686077.129,239476.1601
77,1465,77,1HTWGAAT96J346882,2018-06-01 7:03,2686030.405,239733.5542
78,1465,78,1HTWGAAT96J346882,2018-06-01 7:03,2686028.926,239784.5322
79,1465,79,1HTWGAAT96J346882,2018-06-01 7:04,2685907.047,240506.2243
80,1465,80,1HTWGAAT96J346882,2018-06-01 7:04,2685859.481,240792.749
81,1465,81,1HTWGAAT96J346882,2018-06-01 7:04,2685653.057,241045.5142
82,1465,82,1HTWGAAT96J346882,2018-06-01 7:05,2685346.512,241269.8697
83,1465,83,1HTWGAAT96J346882,2018-06-01 7:05,2685211.645,241859.9916
84,1465,84,1HTWGAAT96J346882,2018-06-01 7:05,2684969.326,242578.1988
85,1465,85,1HTWGAAT96J346882,2018-06-01 7:05,2684688.28,243375.4626
86,1465,86,1HTWGAAT96J346882,2018-06-01 7:06,2684553.587,243863.5509
87,1465,87,1HTWGAAT96J346882,2018-06-01 7:06,2684532.501,243913.9616
88,1465,88,1HTWGAAT96J346882,2018-06-01 7:06,2684532.501,243913.9616
89,1465,89,1HTWGAAT96J346882,2018-06-01 7:07,2685678.956,244311.6038
90,1465,90,1HTWGAAT96J346882,2018-06-01 7:08,2686013.65,244372.3294
91,1465,91,1HTWGAAT96J346882,2018-06-01 7:08,2686073.064,244450.5842
92,1465,92,1HTWGAAT96J346882,2018-06-01 7:09,2686024.939,245433.1639
93,1465,93,1HTWGAAT96J346882,2018-06-01 7:09,2686143.4,246085.2952
94,1465,94,1HTWGAAT96J346882,2018-06-01 7:09,2686208.79,246633.8456
95,1465,95,1HTWGAAT96J346882,2018-06-01 7:09,2686223.96,246787.3485
96,1465,96,1HTWGAAT96J346882,2018-06-01 7:10,2686240.505,246893.515
97,1465,97,1HTWGAAT96J346882,2018-06-01 7:10,2686286.544,247335.8179
98,1465,98,1HTWGAAT96J346882,2018-06-01 7:10,2686305.994,247438.4243
99,1465,99,1HTWGAAT96J346882,2018-06-01 7:10,2686325.602,247438.9932
100,1465,100,1HTWGAAT96J346882,2018-06-01 7:11,2686473.269,248532.9418
101,1465,101,1HTWGAAT96J346882,2018-06-01 7:11,2686488.437,248686.4448
102,1465,102,1HTWGAAT96J346882,2018-06-01 7:12,2686681.278,248899.7718
103,1465,103,1HTWGAAT96J346882,2018-06-01 7:12,2686801.717,248903.2688
104,1465,104,1HTWGAAT96J346882,2018-06-01 7:13,2687280.836,248815.1447
105,1465,105,1HTWGAAT96J346882,2018-06-01 7:13,2687439.748,248845.2736
106,1465,106,1HTWGAAT96J346882,2018-06-01 7:13,2687489.57,249156.4924
107,1465,107,1HTWGAAT96J346882,2018-06-01 7:13,2687505.944,249364.6971
108,1465,108,1HTWGAAT96J346882,2018-06-01 7:14,2687256.076,249667.206
109,1465,109,1HTWGAAT96J346882,2018-06-01 7:14,2687152.757,249846.4218
110,1465,110,1HTWGAAT96J346882,2018-06-01 7:14,2687067.725,249975.1483
111,1465,111,1HTWGAAT96J346882,2018-06-01 7:15,2687004.466,250126.3737
112,1465,112,1HTWGAAT96J346882,2018-06-01 7:15,2686813.901,250510.7853
113,1465,113,1HTWGAAT96J346882,2018-06-01 7:15,2686812.42,250561.7632
114,1465,114,1HTWGAAT96J346882,2018-06-01 7:16,2686470.516,251331.7289
115,1465,115,1HTWGAAT96J346882,2018-06-01 7:16,2686404.938,251563.0644
116,1465,116,1HTWGAAT96J346882,2018-06-01 7:16,2686324.619,252205.7846
117,1465,117,1HTWGAAT96J346882,2018-06-01 7:17,2686311.831,252646.3808
118,1465,118,1HTWGAAT96J346882,2018-06-01 7:17,2686435.26,253222.1277
119,1465,119,1HTWGAAT96J346882,2018-06-01 7:17,2686451.903,253324.6531
120,1465,120,1HTWGAAT96J346882,2018-06-01 7:17,2686471.506,253325.2219
121,1465,121,1HTWGAAT96J346882,2018-06-01 7:18,2686523.283,253665.6507
122,1465,122,1HTWGAAT96J346882,2018-06-01 7:18,2686364.555,254306.0947
123,1465,123,1HTWGAAT96J346882,2018-06-01 7:18,2686305.797,254978.5956
124,1465,124,1HTWGAAT96J346882,2018-06-01 7:19,2686260.57,255185.0112
125,1465,125,1HTWGAAT96J346882,2018-06-01 7:19,2686238.168,255184.3609
126,1465,126,1HTWGAAT96J346882,2018-06-01 7:23,2686291.529,255470.1701
127,1465,127,1HTWGAAT96J346882,2018-06-01 7:23,2686390.275,255447.5258
128,1465,128,1HTWGAAT96J346882,2018-06-01 7:27,2686734.278,255278.9411
129,1465,129,1HTWGAAT96J346882,2018-06-01 7:27,2686735.864,255224.3218
130,1465,130,1HTWGAAT96J346882,2018-06-01 7:31,2686670.994,254755.9596
131,1465,131,1HTWGAAT96J346882,2018-06-01 7:31,2686651.393,254755.3903
132,1465,132,1HTWGAAT96J346882,2018-06-01 7:33,2686382.572,254361.2829
133,1465,133,1HTWGAAT96J346882,2018-06-01 7:33,2686418.076,254489.8663
134,1465,134,1HTWGAAT96J346882,2018-06-01 7:38,2686430.912,254723.478
135,1465,135,1HTWGAAT96J346882,2018-06-01 7:38,2686430.912,254723.478
136,1465,136,1HTWGAAT96J346882,2018-06-01 7:48,2686515.863,255272.5983
137,1465,137,1HTWGAAT96J346882,2018-06-01 7:49,2686495.521,255297.5182
138,1465,138,1HTWGAAT96J346882,2018-06-01 7:52,2686236.688,255235.3392
139,1465,139,1HTWGAAT96J346882,2018-06-01 7:52,2686341.195,255110.8201
140,1465,140,1HTWGAAT96J346882,2018-06-01 7:54,2686444.223,255037.2792
141,1465,141,1HTWGAAT96J346882,2018-06-01 7:54,2686483.426,255038.4173
142,1465,142,1HTWGAAT96J346882,2018-06-01 8:00,2686907.429,254817.4923
143,1465,143,1HTWGAAT96J346882,2018-06-01 8:00,2686747.075,254838.3449
144,1465,144,1HTWGAAT96J346882,2018-06-01 8:04,2686481.946,255089.3956
145,1465,145,1HTWGAAT96J346882,2018-06-01 8:04,2686514.382,255323.5765
146,1465,146,1HTWGAAT96J346882,2018-06-01 8:04,2686813.262,255357.7668
147,1465,147,1HTWGAAT96J346882,2018-06-01 8:04,2686832.123,255383.8254
148,1465,148,1HTWGAAT96J346882,2018-06-01 8:06,2686976.682,255231.3172
149,1465,149,1HTWGAAT96J346882,2018-06-01 8:06,2686977.422,255205.8284
150,1465,150,1HTWGAAT96J346882,2018-06-01 8:12,2687141.747,254951.8532
151,1465,151,1HTWGAAT96J346882,2018-06-01 8:12,2687141.747,254951.8532
152,1465,152,1HTWGAAT96J346882,2018-06-01 8:20,2687212.371,255318.3423
153,1465,153,1HTWGAAT96J346882,2018-06-01 8:21,2687271.175,255320.0513
154,1465,154,1HTWGAAT96J346882,2018-06-01 8:27,2687363.706,254932.7939
155,1465,155,1HTWGAAT96J346882,2018-06-01 8:27,2687364.447,254907.3051
156,1465,156,1HTWGAAT96J346882,2018-06-01 8:29,2687765.893,254787.7807
157,1465,157,1HTWGAAT96J346882,2018-06-01 8:29,2687785.495,254788.3509
158,1465,158,1HTWGAAT96J346882,2018-06-01 8:34,2687597.914,255070.8005
159,1465,159,1HTWGAAT96J346882,2018-06-01 8:34,2687597.173,255096.2896
160,1465,160,1HTWGAAT96J346882,2018-06-01 8:39,2687711.546,255307.3446
161,1465,161,1HTWGAAT96J346882,2018-06-01 8:39,2687750.748,255308.4847
162,1465,162,1HTWGAAT96J346882,2018-06-01 8:44,2687967.677,254691.6083
163,1465,163,1HTWGAAT96J346882,2018-06-01 8:44,2688005.398,254743.727
164,1465,164,1HTWGAAT96J346882,2018-06-01 8:46,2688062.447,254902.0948
165,1465,165,1HTWGAAT96J346882,2018-06-01 8:47,2688061.706,254927.5836
166,1465,166,1HTWGAAT96J346882,2018-06-01 8:54,2687991.095,255235.3005
167,1465,167,1HTWGAAT96J346882,2018-06-01 8:54,2688010.697,255235.8707
168,1465,168,1HTWGAAT96J346882,2018-06-01 9:00,2688220.002,254881.169
169,1465,169,1HTWGAAT96J346882,2018-06-01 9:00,2688201.143,254855.1096
170,1465,170,1HTWGAAT96J346882,2018-06-01 9:02,2688075.268,255135.7072
171,1465,171,1HTWGAAT96J346882,2018-06-01 9:03,2688073.785,255186.6851
172,1465,172,1HTWGAAT96J346882,2018-06-01 9:03,2687881.013,255647.5556
173,1465,173,1HTWGAAT96J346882,2018-06-01 9:04,2687861.411,255646.9853
174,1465,174,1HTWGAAT96J346882,2018-06-01 9:06,2687681.46,255667.2619
175,1465,175,1HTWGAAT96J346882,2018-06-01 9:06,2687681.46,255667.2619
176,1465,176,1HTWGAAT96J346882,2018-06-01 9:13,2687810.4,255281.0648
177,1465,177,1HTWGAAT96J346882,2018-06-01 9:14,2687850.344,255256.7161
178,1465,178,1HTWGAAT96J346882,2018-06-01 9:14,2687843.565,255489.7583
179,1465,179,1HTWGAAT96J346882,2018-06-01 9:14,2687823.964,255489.1881
180,1465,180,1HTWGAAT96J346882,2018-06-01 9:21,2687424.01,255557.7336
181,1465,181,1HTWGAAT96J346882,2018-06-01 9:21,2687501.509,255687.5394
182,1465,182,1HTWGAAT96J346882,2018-06-01 9:22,2687903.58,255546.1699
183,1465,183,1HTWGAAT96J346882,2018-06-01 9:22,2687872.746,255257.3677
184,1465,184,1HTWGAAT96J346882,2018-06-01 9:23,2687751.596,255279.3545
185,1465,185,1HTWGAAT96J346882,2018-06-01 9:23,2687731.994,255278.7843
186,1465,186,1HTWGAAT96J346882,2018-06-01 9:27,2687188.324,255470.7065
187,1465,187,1HTWGAAT96J346882,2018-06-01 9:27,2687205.598,255551.3845
188,1465,188,1HTWGAAT96J346882,2018-06-01 9:30,2687429.303,255375.669
189,1465,189,1HTWGAAT96J346882,2018-06-01 9:30,2687191.288,255368.7507
190,1465,190,1HTWGAAT96J346882,2018-06-01 9:30,2687152.085,255367.6112
191,1465,191,1HTWGAAT96J346882,2018-06-01 9:31,2687090.481,255365.8209
192,1465,192,1HTWGAAT96J346882,2018-06-01 9:35,2687061.145,255700.25
193,1465,193,1HTWGAAT96J346882,2018-06-01 9:36,2687220.754,255704.8884
194,1465,194,1HTWGAAT96J346882,2018-06-01 9:36,2686929.389,255412.1613
195,1465,195,1HTWGAAT96J346882,2018-06-01 9:37,2686910.529,255386.103
196,1465,196,1HTWGAAT96J346882,2018-06-01 9:40,2686651.431,255429.5983
197,1465,197,1HTWGAAT96J346882,2018-06-01 9:40,2686651.431,255429.5983
198,1465,198,1HTWGAAT96J346882,2018-06-01 9:44,2686068.572,255620.4067
199,1465,199,1HTWGAAT96J346882,2018-06-01 9:45,2686068.572,255620.4067
200,1465,200,1HTWGAAT96J346882,2018-06-01 9:49,2686070.051,255569.4287
201,1465,201,1HTWGAAT96J346882,2018-06-01 9:49,2686090.392,255544.5082
202,1465,202,1HTWGAAT96J346882,2018-06-01 9:50,2687191.288,255368.7507
203,1465,203,1HTWGAAT96J346882,2018-06-01 9:50,2687209.407,255420.2981
204,1465,204,1HTWGAAT96J346882,2018-06-01 9:50,2687189.806,255419.7286
205,1465,205,1HTWGAAT96J346882,2018-06-01 9:51,2686901.537,255695.6125
206,1465,206,1HTWGAAT96J346882,2018-06-01 9:51,2686882.676,255669.5542
207,1465,207,1HTWGAAT96J346882,2018-06-01 9:57,2686527.217,255557.1883
208,1465,208,1HTWGAAT96J346882,2018-06-01 9:58,2686546.078,255583.2463
209,1465,209,1HTWGAAT96J346882,2018-06-01 10:01,2686930.13,255386.6725
210,1465,210,1HTWGAAT96J346882,2018-06-01 10:01,2687371.981,255322.9814
211,1465,211,1HTWGAAT96J346882,2018-06-01 10:02,2687692.792,255277.6442
212,1465,212,1HTWGAAT96J346882,2018-06-01 10:02,2688150.707,255239.9448
213,1465,213,1HTWGAAT96J346882,2018-06-01 10:02,2688432.953,255171.6284
214,1465,214,1HTWGAAT96J346882,2018-06-01 10:02,2688413.351,255171.0578
215,1465,215,1HTWGAAT96J346882,2018-06-01 10:16,2688930.817,255109.596
216,1465,216,1HTWGAAT96J346882,2018-06-01 10:17,2689052.075,255083.9737
217,1465,217,1HTWGAAT96J346882,2018-06-01 10:17,2689693.498,255000.6294
218,1465,218,1HTWGAAT96J346882,2018-06-01 10:17,2690132.565,254936.9061
219,1465,219,1HTWGAAT96J346882,2018-06-01 10:18,2690332.125,254917.2197
220,1465,220,1HTWGAAT96J346882,2018-06-01 10:18,2690912.058,254828.4673
221,1465,221,1HTWGAAT96J346882,2018-06-01 10:18,2690954.062,254829.6943
222,1465,222,1HTWGAAT96J346882,2018-06-01 10:19,2691353.187,254790.3365
223,1465,223,1HTWGAAT96J346882,2018-06-01 10:20,2691369.063,254918.3539
224,1465,224,1HTWGAAT96J346882,2018-06-01 10:20,2691098.567,255351.4184
225,1465,225,1HTWGAAT96J346882,2018-06-01 10:20,2690807.913,255707.3648
226,1465,226,1HTWGAAT96J346882,2018-06-01 10:21,2690729.508,255705.0748
227,1465,227,1HTWGAAT96J346882,2018-06-01 10:21,2690729.508,255705.0748
228,1465,228,1HTWGAAT96J346882,2018-06-01 10:26,2690304.916,255849.3862
229,1465,229,1HTWGAAT96J346882,2018-06-01 10:27,2690304.172,255874.875
230,1465,230,1HTWGAAT96J346882,2018-06-01 10:32,2690558.523,256090.0301
231,1465,231,1HTWGAAT96J346882,2018-06-01 10:32,2690578.124,256090.6026
232,1465,232,1HTWGAAT96J346882,2018-06-01 10:36,2690466.118,255799.4263
233,1465,233,1HTWGAAT96J346882,2018-06-01 10:37,2690425.321,255852.9009
234,1465,234,1HTWGAAT96J346882,2018-06-01 10:37,2690463.035,255905.0232
235,1465,235,1HTWGAAT96J346882,2018-06-01 10:38,2690443.434,255904.451
236,1465,236,1HTWGAAT96J346882,2018-06-01 10:43,2691033.878,255455.2154
237,1465,237,1HTWGAAT96J346882,2018-06-01 10:43,2691201.788,255175.8603
238,1465,238,1HTWGAAT96J346882,2018-06-01 10:44,2691222.241,255147.3029
239,1465,239,1HTWGAAT96J346882,2018-06-01 10:51,2691006.059,255064.4537
240,1465,240,1HTWGAAT96J346882,2018-06-01 10:51,2691006.803,255038.9649
241,1465,241,1HTWGAAT96J346882,2018-06-01 11:02,2690934.461,254829.1218
242,1465,242,1HTWGAAT96J346882,2018-06-01 11:02,2690993.266,254830.8397
243,1465,243,1HTWGAAT96J346882,2018-06-01 11:07,2690866.048,255060.3635
244,1465,244,1HTWGAAT96J346882,2018-06-01 11:08,2690866.048,255060.3635
245,1465,245,1HTWGAAT96J346882,2018-06-01 11:13,2690698.141,255339.7209
246,1465,246,1HTWGAAT96J346882,2018-06-01 11:14,2690718.486,255314.8046
247,1465,247,1HTWGAAT96J346882,2018-06-01 11:19,2690800.436,255291.6872
248,1465,248,1HTWGAAT96J346882,2018-06-01 11:19,2690760.489,255316.0313
249,1465,249,1HTWGAAT96J346882,2018-06-01 11:23,2690594.142,254870.2034
250,1465,250,1HTWGAAT96J346882,2018-06-01 11:24,2690530.942,254923.0239
251,1465,251,1HTWGAAT96J346882,2018-06-01 11:34,2690638.592,255363.4925
252,1465,252,1HTWGAAT96J346882,2018-06-01 11:35,2690699.629,255288.743
253,1465,253,1HTWGAAT96J346882,2018-06-01 11:36,2690573.796,254895.1201
254,1465,254,1HTWGAAT96J346882,2018-06-01 11:36,2690472.137,254921.307
255,1465,255,1HTWGAAT96J346882,2018-06-01 11:44,2690405.785,255178.1208
256,1465,256,1HTWGAAT96J346882,2018-06-01 11:45,2690405.041,255203.6096
257,1465,257,1HTWGAAT96J346882,2018-06-01 11:52,2690699.629,255288.743
258,1465,258,1HTWGAAT96J346882,2018-06-01 11:52,2690726.781,255030.7851
259,1465,259,1HTWGAAT96J346882,2018-06-01 11:53,2690432.934,254920.1623
260,1465,260,1HTWGAAT96J346882,2018-06-01 11:53,2690311.78,254942.1364
261,1465,261,1HTWGAAT96J346882,2018-06-01 11:56,2690208.564,255117.6983
262,1465,262,1HTWGAAT96J346882,2018-06-01 11:57,2690208.564,255117.6983
263,1465,263,1HTWGAAT96J346882,2018-06-01 12:03,2690220.514,255380.4422
264,1465,264,1HTWGAAT96J346882,2018-06-01 12:04,2690221.364,255351.3121
265,1465,265,1HTWGAAT96J346882,2018-06-01 12:08,2689991.065,254983.7987
266,1465,266,1HTWGAAT96J346882,2018-06-01 12:08,2689829.965,255030.1201
267,1465,267,1HTWGAAT96J346882,2018-06-01 12:12,2689862.94,255340.8541
268,1465,268,1HTWGAAT96J346882,2018-06-01 12:12,2689862.94,255340.8541
269,1465,269,1HTWGAAT96J346882,2018-06-01 12:21,2690060.16,255401.2736
270,1465,270,1HTWGAAT96J346882,2018-06-01 12:21,2690060.16,255401.2736
271,1465,271,1HTWGAAT96J346882,2018-06-01 12:29,2689791.506,255003.4876
272,1465,272,1HTWGAAT96J346882,2018-06-01 12:29,2689611.548,255023.75
273,1465,273,1HTWGAAT96J346882,2018-06-01 12:30,2689426.283,255226.0777
274,1465,274,1HTWGAAT96J346882,2018-06-01 12:30,2689426.283,255226.0777
275,1465,275,1HTWGAAT96J346882,2018-06-01 12:39,2689657.331,255568.0971
276,1465,276,1HTWGAAT96J346882,2018-06-01 12:39,2689658.074,255542.6079
277,1465,277,1HTWGAAT96J346882,2018-06-01 12:47,2689470.794,255045.1568
278,1465,278,1HTWGAAT96J346882,2018-06-01 12:47,2689332.84,255066.6456
279,1465,279,1HTWGAAT96J346882,2018-06-01 12:51,2689265.186,255272.4031
280,1465,280,1HTWGAAT96J346882,2018-06-01 12:51,2689264.443,255297.8919
281,1465,281,1HTWGAAT96J346882,2018-06-01 12:54,2689825.919,255937.4516
282,1465,282,1HTWGAAT96J346882,2018-06-01 12:54,2689845.52,255938.0235
283,1465,283,1HTWGAAT96J346882,2018-06-01 12:54,2690143.821,255895.7057
284,1465,284,1HTWGAAT96J346882,2018-06-01 12:55,2690667.161,255728.7647
285,1465,285,1HTWGAAT96J346882,2018-06-01 12:55,2690887.806,255658.6776
286,1465,286,1HTWGAAT96J346882,2018-06-01 12:55,2691242.587,255122.387
287,1465,287,1HTWGAAT96J346882,2018-06-01 12:56,2691410.502,254843.0332
288,1465,288,1HTWGAAT96J346882,2018-06-01 12:56,2691411.247,254817.5444
